MovieID,movie_title,director_name,genres,content_rating
340,The Lord of the Rings: The Two Towers,Peter Jackson,Action|Adventure|Drama|Fantasy,PG-13
341,Seventh Son,Sergey Bodrov,Action|Adventure|Fantasy,PG-13
342,Lara Croft: Tomb Raider,Simon West,Action|Adventure|Fantasy|Thriller,PG-13
343,Transcendence,Wally Pfister,Drama|Mystery|Romance|Sci-Fi|Thriller,PG-13
344,Jurassic Park III,Joe Johnston,Action|Adventure|Sci-Fi|Thriller,PG-13
345,Rise of the Planet of the Apes,Rupert Wyatt,Action|Drama|Sci-Fi|Thriller,PG-13
346,The Spiderwick Chronicles,Mark Waters,Adventure|Family|Fantasy,PG
347,A Good Day to Die Hard,John Moore,Action|Thriller,R
348,The Alamo,John Lee Hancock,Drama|History|War|Western,PG-13
349,The Incredibles,Brad Bird,Action|Adventure|Animation|Family,PG
350,Cutthroat Island,Renny Harlin,Action|Adventure|Comedy,PG-13
351,Percy Jackson & the Olympians: The Lightning Thief,Chris Columbus,Adventure|Family|Fantasy,PG
352,Men in Black,Barry Sonnenfeld,Adventure|Comedy|Family|Mystery|Sci-Fi,PG-13
353,Toy Story 2,John Lasseter,Adventure|Animation|Comedy|Family|Fantasy,G
354,Unstoppable,Tony Scott,Action|Thriller,PG-13
355,Rush Hour 2,Brett Ratner,Action|Comedy|Crime|Thriller,PG-13
356,What Lies Beneath,Robert Zemeckis,Drama|Fantasy|Horror|Mystery|Thriller,PG-13
357,Cloudy with a Chance of Meatballs,Phil Lord,Animation|Comedy|Family|Sci-Fi,PG
358,Ice Age: Dawn of the Dinosaurs,Carlos Saldanha,Action|Adventure|Animation|Comedy|Family,PG
359,The Secret Life of Walter Mitty,Ben Stiller,Adventure|Comedy|Drama|Fantasy|Romance,PG
360,Charlie's Angels,McG,Action|Adventure|Comedy|Crime|Thriller,PG-13
361,The Departed,Martin Scorsese,Crime|Drama|Thriller,R
362,Mulan,Tony Bancroft,Adventure|Animation|Family|Fantasy|Musical|War,G
363,Tropic Thunder,Ben Stiller,Action|Comedy,R
364,The Girl with the Dragon Tattoo,David Fincher,Crime|Drama|Mystery|Thriller,R
365,Die Hard with a Vengeance,John McTiernan,Action|Adventure|Thriller,R
366,Sherlock Holmes,Guy Ritchie,Action|Adventure|Crime|Mystery|Thriller,PG-13
367,Ben-Hur,Timur Bekmambetov,Adventure|Drama|History,PG-13
368,Atlantis: The Lost Empire,Gary Trousdale,Action|Adventure|Animation|Family|Fantasy|Sci-Fi,PG
369,Alvin and the Chipmunks: The Road Chip,Walt Becker,Adventure|Animation|Comedy|Family|Fantasy|Music,PG
370,Valkyrie,Bryan Singer,Drama|History|Thriller|War,PG-13
371,You Don't Mess with the Zohan,Dennis Dugan,Action|Comedy,PG-13
372,Pixels,Chris Columbus,Action|Animation|Comedy|Sci-Fi,PG-13
373,A.I. Artificial Intelligence,Steven Spielberg,Adventure|Drama|Sci-Fi,PG-13
374,The Haunted Mansion,Rob Minkoff,Comedy|Family|Fantasy|Horror|Mystery,PG
375,Contact,Robert Zemeckis,Drama|Mystery|Sci-Fi|Thriller,PG
376,Hollow Man,Paul Verhoeven,Action|Horror|Sci-Fi|Thriller,R
377,The Interpreter,Sydney Pollack,Crime|Mystery|Thriller,PG-13
378,Percy Jackson: Sea of Monsters,Thor Freudenthal,Adventure|Family|Fantasy,PG
379,Lara Croft Tomb Raider: The Cradle of Life,Jan de Bont,Action|Adventure|Fantasy,PG-13
380,Now You See Me 2,Jon M. Chu,Action|Adventure|Comedy|Crime|Mystery|Thriller,PG-13
381,The Saint,Phillip Noyce,Action|Adventure|Romance|Sci-Fi|Thriller,PG-13
382,Spy Game,Tony Scott,Action|Crime|Thriller,R
383,Mission to Mars,Brian De Palma,Adventure|Sci-Fi|Thriller,PG
384,Rio,Carlos Saldanha,Adventure|Animation|Comedy|Family|Musical,G
385,Bicentennial Man,Chris Columbus,Comedy|Drama|Sci-Fi,PG
386,Volcano,Mick Jackson,Action|Drama|Sci-Fi|Thriller,PG-13
387,The Devil's Own,Alan J. Pakula,Action|Crime|Drama|Thriller,R
388,K-19: The Widowmaker,Kathryn Bigelow,Drama|History|Thriller|War,PG-13
389,Fantastic Four,Josh Trank,Action|Adventure|Sci-Fi,PG-13
390,Conan the Barbarian,John Milius,Adventure|Fantasy,R
391,Cinderella Man,Ron Howard,Biography|Drama|Sport,PG-13
392,The Nutcracker in 3D,Andrey Konchalovskiy,Action|Family|Fantasy|Musical,PG
393,Seabiscuit,Gary Ross,Drama|History|Sport,PG-13
394,Twister,Jan de Bont,Action|Adventure|Drama|Thriller,PG-13
395,The Fast and the Furious,Rob Cohen,Action|Crime|Thriller,PG-13
396,Cast Away,Robert Zemeckis,Adventure|Drama|Romance,PG-13
397,Happy Feet,George Miller,Animation|Comedy|Family|Music|Romance,PG
398,The Bourne Supremacy,Paul Greengrass,Action|Mystery|Thriller,PG-13
399,Air Force One,Wolfgang Petersen,Action|Adventure|Drama|Thriller,R
400,Ocean's Eleven,Steven Soderbergh,Crime|Thriller,PG-13
401,The Three Musketeers,Paul W.S. Anderson,Action|Adventure|Romance,PG-13
402,Hotel Transylvania,Genndy Tartakovsky,Animation|Comedy|Family|Fantasy,PG
403,Enchanted,Kevin Lima,Animation|Comedy|Family|Fantasy|Musical|Romance,PG
404,Hannibal            ,NULL,Crime|Drama|Horror|Mystery|Thriller,TV-14
405,Safe House,Daniel Espinosa,Action|Crime|Mystery|Thriller,R
406,102 Dalmatians,Kevin Lima,Adventure|Comedy|Family,G
407,Tower Heist,Brett Ratner,Action|Comedy|Crime,PG-13
408,The Holiday,Nancy Meyers,Comedy|Romance,PG-13
409,Enemy of the State,Tony Scott,Action|Crime|Drama|Mystery|Thriller,R
410,It's Complicated,Nancy Meyers,Comedy|Drama|Romance,R
411,Ocean's Thirteen,Steven Soderbergh,Crime|Thriller,PG-13
412,Open Season,Roger Allers,Adventure|Animation|Comedy|Family,PG
413,Divergent,Neil Burger,Adventure|Mystery|Sci-Fi,PG-13
414,Enemy at the Gates,Jean-Jacques Annaud,Drama|History|War,R
415,The Rundown,Peter Berg,Action|Adventure|Comedy|Thriller,PG-13
416,Last Action Hero,John McTiernan,Action|Adventure|Comedy|Fantasy,PG-13
417,Memoirs of a Geisha,Rob Marshall,Drama|Romance,PG-13
418,The Fast and the Furious: Tokyo Drift,Justin Lin,Action|Crime|Thriller,PG-13
419,Arthur Christmas,Sarah Smith,Adventure|Animation|Comedy|Family|Fantasy,PG
420,Meet Joe Black,Martin Brest,Drama|Fantasy|Romance,PG-13
421,Collateral Damage,Andrew Davis,Action|Drama|Thriller,R
422,All That Jazz,Bob Fosse,Comedy|Drama|Music|Musical,R
423,Mirror Mirror,Tarsem Singh,Adventure|Comedy|Drama|Family|Fantasy,PG
424,Scott Pilgrim vs. the World,Edgar Wright,Action|Comedy|Fantasy|Romance,PG-13
425,The Core,Jon Amiel,Action|Adventure|Sci-Fi|Thriller,PG-13
426,Nutty Professor II: The Klumps,Peter Segal,Comedy|Romance|Sci-Fi,PG-13
427,Scooby-Doo,Raja Gosnell,Adventure|Comedy|Mystery,PG
428,Dredd,Pete Travis,Action|Sci-Fi,R
429,Click,Frank Coraci,Comedy|Drama|Fantasy|Romance,PG-13
430,Creepshow,George A. Romero,Comedy|Fantasy|Horror,R
431,Cats & Dogs: The Revenge of Kitty Galore,Brad Peyton,Action|Comedy|Family|Fantasy,PG
432,Jumper,Doug Liman,Action|Adventure|Sci-Fi|Thriller,PG-13
433,Hellboy II: The Golden Army,Guillermo del Toro,Action|Adventure|Fantasy|Horror|Sci-Fi,PG-13
434,Zodiac,David Fincher,Crime|Drama|History|Mystery|Thriller,R
435,The 6th Day,Roger Spottiswoode,Action|Mystery|Sci-Fi|Thriller,PG-13
436,Bruce Almighty,Tom Shadyac,Comedy|Drama,PG-13
437,The Expendables,Sylvester Stallone,Action|Adventure|Thriller,R
438,Mission: Impossible,Brian De Palma,Action|Adventure|Thriller,PG-13
439,The Hunger Games,Gary Ross,Adventure|Drama|Sci-Fi|Thriller,PG-13
440,The Hangover Part II,Todd Phillips,Comedy,R
441,Batman Returns,Tim Burton,Action,PG-13
442,Over the Hedge,Tim Johnson,Adventure|Animation|Comedy|Family,PG
443,Lilo & Stitch,Dean DeBlois,Adventure|Animation|Comedy|Drama|Family|Fantasy|Sci-Fi,PG
444,Charlotte's Web,Gary Winick,Comedy|Family|Fantasy,G
445,Deep Impact,Mimi Leder,Action|Drama|Romance|Sci-Fi|Thriller,PG-13
446,RED 2,Dean Parisot,Action|Comedy|Crime|Thriller,PG-13
447,The Longest Yard,Peter Segal,Comedy|Crime|Sport,PG-13
448,Alvin and the Chipmunks: Chipwrecked,Mike Mitchell,Adventure|Animation|Comedy|Family|Fantasy|Music,G
449,Grown Ups 2,Dennis Dugan,Comedy,PG-13
450,Get Smart,Peter Segal,Action|Adventure|Comedy,PG-13
451,Something's Gotta Give,Nancy Meyers,Comedy|Drama|Romance,PG-13
452,Shutter Island,Martin Scorsese,Mystery|Thriller,R
453,Four Christmases,Seth Gordon,Comedy|Drama|Romance,PG-13
454,Robots,Chris Wedge,Adventure|Animation|Comedy|Family|Sci-Fi,PG
455,Face/Off,John Woo,Action|Crime|Sci-Fi|Thriller,R
456,Bedtime Stories,Adam Shankman,Comedy|Family|Fantasy|Romance,PG
457,Road to Perdition,Sam Mendes,Crime|Drama|Thriller,R
458,Just Go with It,Dennis Dugan,Comedy|Romance,PG-13
459,Daredevil            ,NULL,Action|Adventure|Crime|Drama|Sci-Fi|Thriller,TV-MA
460,Con Air,Simon West,Action|Crime|Thriller,R
461,Eagle Eye,D.J. Caruso,Action|Mystery|Thriller,PG-13
462,Cold Mountain,Anthony Minghella,Adventure|Drama|History|Romance|War,R
463,The Book of Eli,Albert Hughes,Action|Adventure|Drama|Thriller,R
464,Flubber,Les Mayfield,Comedy|Family|Sci-Fi,PG
465,The Haunting,Jan de Bont,Fantasy|Horror|Mystery|Thriller,PG-13
466,Space Jam,Joe Pytka,Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi|Sport,PG
467,The Pink Panther,Shawn Levy,Adventure|Comedy|Crime|Family|Mystery,PG
468,The Day the Earth Stood Still,Scott Derrickson,Drama|Sci-Fi|Thriller,PG-13
469,Conspiracy Theory,Richard Donner,Action|Crime|Mystery|Romance|Thriller,R
470,Fury,David Ayer,Action|Drama|War,R
471,Six Days Seven Nights,Ivan Reitman,Action|Adventure|Comedy|Romance,PG-13
472,Yogi Bear,Eric Brevig,Adventure|Animation|Comedy|Family,PG
473,Spirit: Stallion of the Cimarron,Kelly Asbury,Adventure|Animation|Family|Western,G
474,Zookeeper,Frank Coraci,Comedy|Family|Romance,PG
475,Lost in Space,Stephen Hopkins,Action|Adventure|Family|Sci-Fi|Thriller,PG-13
476,The Manchurian Candidate,Jonathan Demme,Drama|Mystery|Sci-Fi|Thriller,R
477,Déjà Vu,Henry Jaglom,Drama|Romance,PG-13
478,Hotel Transylvania 2,Genndy Tartakovsky,Animation|Comedy|Family|Fantasy,PG
479,Bewitched            ,NULL,Comedy|Family|Fantasy,TV-G
480,Fantasia 2000,James Algar,Animation|Family|Fantasy|Music,G
481,The Time Machine,Simon Wells,Action|Adventure|Sci-Fi,PG-13
482,Mighty Joe Young,Ron Underwood,Action|Adventure|Family|Fantasy|Thriller,PG
483,Swordfish,Dominic Sena,Action|Crime|Thriller,R
484,The Legend of Zorro,Martin Campbell,Action|Adventure|Western,PG
485,What Dreams May Come,Vincent Ward,Drama|Fantasy|Romance,PG-13
486,Little Nicky,Steven Brill,Comedy|Fantasy,PG-13
487,The Brothers Grimm,Terry Gilliam,Action|Adventure|Comedy|Fantasy|Thriller,PG-13
488,Mars Attacks!,Tim Burton,Action|Comedy|Sci-Fi,PG-13
489,Evolution,Lucile Hadzihalilovic,Drama|Horror|Mystery|Sci-Fi,NULL
490,The Edge,Lee Tamahori,Action|Adventure|Drama|Thriller,R
491,Surrogates,Jonathan Mostow,Action|Sci-Fi|Thriller,PG-13
492,Thirteen Days,Roger Donaldson,Drama|History|Thriller,PG-13
493,Daylight,Rob Cohen,Action|Adventure|Drama|Thriller,PG-13
494,Walking with Dinosaurs 3D,Barry Cook,Adventure|Animation|Family,PG
495,Battlefield Earth,Roger Christian,Action|Adventure|Sci-Fi,PG-13
496,Looney Tunes: Back in Action,Joe Dante,Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,PG
497,Nine,Rob Marshall,Drama|Musical|Romance,PG-13
498,Timeline,Richard Donner,Action|Adventure|Sci-Fi,PG-13
499,The Postman,Kevin Costner,Action|Adventure|Drama|Sci-Fi,R
500,Babe: Pig in the City,George Miller,Adventure|Comedy|Drama|Family|Fantasy,G
501,The Last Witch Hunter,Breck Eisner,Action|Adventure|Fantasy,PG-13
502,Red Planet,Antony Hoffman,Action|Sci-Fi|Thriller,PG-13
503,Arthur and the Invisibles,Luc Besson,Adventure|Animation|Family|Fantasy,PG
504,Oceans,Jacques Perrin,Documentary|Drama,G
505,A Sound of Thunder,Peter Hyams,Action|Adventure|Horror|Sci-Fi|Thriller,PG-13
506,Pompeii,Paul W.S. Anderson,Action|Adventure|Drama|History|Romance,PG-13
507,Top Cat Begins,Andrés Couturier,Animation|Family,PG
508,A Beautiful Mind,Ron Howard,Biography|Drama,PG-13
509,The Lion King,Roger Allers,Adventure|Animation|Drama|Family|Musical,G
510,Journey 2: The Mysterious Island,Brad Peyton,Action|Adventure|Comedy|Family|Fantasy|Sci-Fi,PG
511,Cloudy with a Chance of Meatballs 2,Cody Cameron,Animation|Comedy|Family|Fantasy|Sci-Fi,PG
512,Red Dragon,Brett Ratner,Crime|Drama|Thriller,R
513,Hidalgo,Joe Johnston,Action|Adventure|Western,PG-13
514,Jack and Jill,Dennis Dugan,Comedy,PG
515,2 Fast 2 Furious,John Singleton,Action|Crime|Thriller,PG-13
516,The Little Prince,Mark Osborne,Adventure|Animation|Drama|Family|Fantasy,PG
517,The Invasion,Oliver Hirschbiegel,Sci-Fi|Thriller,PG-13
518,The Adventures of Rocky & Bullwinkle,Des McAnuff,Adventure|Animation|Comedy|Family|Fantasy,PG
519,The Secret Life of Pets,Yarrow Cheney,Animation|Comedy|Family,PG
520,The League of Extraordinary Gentlemen,Stephen Norrington,Action|Adventure|Fantasy|Sci-Fi,PG-13
521,Despicable Me 2,Pierre Coffin,Animation|Comedy|Family|Sci-Fi,PG
522,Independence Day,Roland Emmerich,Action|Adventure|Sci-Fi,PG-13
523,The Lost World: Jurassic Park,Steven Spielberg,Action|Adventure|Sci-Fi,PG-13
524,Madagascar,Eric Darnell,Adventure|Animation|Comedy|Family,PG
525,Children of Men,Alfonso Cuarón,Drama|Sci-Fi|Thriller,R
526,X-Men,Bryan Singer,Action|Adventure|Sci-Fi,PG-13
527,Wanted,Timur Bekmambetov,Action|Crime|Fantasy|Thriller,R
528,The Rock,Michael Bay,Action|Adventure|Thriller,R
529,Ice Age: The Meltdown,Carlos Saldanha,Action|Adventure|Animation|Comedy|Family|Fantasy,PG
530,50 First Dates,Peter Segal,Comedy|Romance,PG-13
531,Hairspray,Adam Shankman,Comedy|Drama|Family|Music|Musical|Romance,PG
532,Exorcist: The Beginning,Renny Harlin,Horror|Mystery|Thriller,R
533,Inspector Gadget,David Kellogg,Action|Adventure|Comedy|Family|Sci-Fi,PG
534,Now You See Me,Louis Leterrier,Crime|Mystery|Thriller,PG-13
535,Grown Ups,Dennis Dugan,Comedy,PG-13
536,The Terminal,Steven Spielberg,Comedy|Drama,PG-13
537,Constantine            ,NULL,Drama|Fantasy|Horror|Thriller,TV-14
538,Hotel for Dogs,Thor Freudenthal,Comedy|Family,PG
539,Vertical Limit,Martin Campbell,Action|Adventure|Drama|Thriller,PG-13
540,Charlie Wilson's War,Mike Nichols,Biography|Comedy|Drama|History,R
541,Shark Tale,Bibo Bergeron,Adventure|Animation|Comedy|Family,PG
542,Dreamgirls,Bill Condon,Drama|Music|Musical,PG-13
543,Life            ,NULL,Crime|Drama|Mystery,NULL
544,Be Cool,F. Gary Gray,Comedy|Crime|Music,PG-13
545,Munich,Steven Spielberg,Drama|History|Thriller,R
546,Tears of the Sun,Antoine Fuqua,Action|Drama|Thriller|War,R
547,Killers,Robert Luketic,Action|Comedy|Romance|Thriller,PG-13
548,The Man from U.N.C.L.E.,Guy Ritchie,Action|Adventure|Comedy,PG-13
549,Spanglish,James L. Brooks,Comedy|Drama|Romance,PG-13
550,Monster House,Gil Kenan,Animation|Comedy|Family|Fantasy|Mystery,PG
551,Bandits,Barry Levinson,Comedy|Crime|Drama|Romance,PG-13
552,First Knight,Jerry Zucker,Action|Adventure|Romance|Thriller,PG-13
553,Anna and the King,Andy Tennant,Drama|History|Romance,PG-13
554,Immortals,Tarsem Singh,Action|Drama|Fantasy|Romance,R
555,Hostage,Florent-Emilio Siri,Action|Crime|Drama|Mystery|Thriller,R
556,Titan A.E.,Don Bluth,Action|Adventure|Animation|Family|Sci-Fi,PG
557,Hollywood Homicide,Ron Shelton,Action|Comedy|Crime|Thriller,PG-13
558,Soldier,Paul W.S. Anderson,Action|Drama|Sci-Fi,R
559,Carriers,David Pastor,Drama|Horror|Sci-Fi|Thriller,PG-13
560,Monkeybone,Henry Selick,Animation|Comedy|Fantasy,PG-13
561,Flight of the Phoenix,John Moore,Action|Adventure|Drama|Thriller,PG-13
562,Unbreakable,M. Night Shyamalan,Drama|Mystery|Sci-Fi|Thriller,PG-13
563,Minions,Kyle Balda,Action|Animation|Comedy|Family|Sci-Fi,PG
564,Sucker Punch,Zack Snyder,Action|Fantasy,PG-13
565,Snake Eyes,Brian De Palma,Crime|Mystery|Thriller,R
566,Sphere,Barry Levinson,Drama|Mystery|Sci-Fi|Thriller,PG-13
567,The Angry Birds Movie,Clay Kaytis,Action|Animation|Comedy|Family,PG
568,Fool's Gold,Andy Tennant,Action|Adventure|Comedy|Romance|Thriller,PG-13
569,Funny People,Judd Apatow,Comedy|Drama,R
570,The Kingdom,Peter Berg,Action|Drama|Thriller,R
571,Talladega Nights: The Ballad of Ricky Bobby,Adam McKay,Action|Comedy|Sport,PG-13
572,Dr. Dolittle 2,Steve Carr,Comedy|Family|Fantasy,PG
573,Braveheart,Mel Gibson,Biography|Drama|History|War,R
574,Jarhead,Sam Mendes,Action|Drama|War,R
575,The Simpsons Movie,David Silverman,Adventure|Animation|Comedy,PG-13
576,The Majestic,Frank Darabont,Drama|Romance,PG
577,Driven,Renny Harlin,Action|Drama|Sport,PG-13
578,Two Brothers,Jean-Jacques Annaud,Adventure|Drama|Family,PG
579,The Village,M. Night Shyamalan,Drama|Mystery|Romance|Thriller,PG-13
580,Doctor Dolittle,Betty Thomas,Comedy|Family|Fantasy,PG-13
581,Signs,M. Night Shyamalan,Drama|Sci-Fi|Thriller,PG-13
582,Shrek 2,Andrew Adamson,Adventure|Animation|Comedy|Family|Fantasy|Romance,PG
583,Cars,John Lasseter,Adventure|Animation|Comedy|Family|Sport,G
584,Runaway Bride,Garry Marshall,Comedy|Romance,PG
585,xXx,Rob Cohen,Action|Adventure|Thriller,PG-13
586,The SpongeBob Movie: Sponge Out of Water,Paul Tibbitt,Adventure|Animation|Comedy|Family|Fantasy,PG
587,Ransom,Ron Howard,Crime|Thriller,R
588,Inglourious Basterds,Quentin Tarantino,Adventure|Drama|War,R
589,Hook,Steven Spielberg,Adventure|Comedy|Family|Fantasy,PG
590,Hercules,Brett Ratner,Action|Adventure,PG-13
591,Die Hard 2,Renny Harlin,Action|Thriller,R
592,S.W.A.T.,Clark Johnson,Action|Adventure|Crime|Thriller,PG-13
593,Sleepy Hollow            ,NULL,Adventure|Drama|Fantasy|Mystery|Thriller,TV-14
594,Vanilla Sky,Cameron Crowe,Fantasy|Mystery|Romance|Sci-Fi|Thriller,R
595,Lady in the Water,M. Night Shyamalan,Drama|Fantasy|Mystery|Thriller,PG-13
596,AVP: Alien vs. Predator,Paul W.S. Anderson,Action|Horror|Sci-Fi|Thriller,PG-13
597,Alvin and the Chipmunks: The Squeakquel,Betty Thomas,Animation|Comedy|Family|Fantasy|Music,PG
598,We Were Soldiers,Randall Wallace,Action|Drama|History|War,R
599,Olympus Has Fallen,Antoine Fuqua,Action|Thriller,R
600,Star Trek: Insurrection,Jonathan Frakes,Action|Adventure|Sci-Fi|Thriller,PG
601,Battle Los Angeles,Jonathan Liebesman,Action|Sci-Fi,PG-13
602,Big Fish,Tim Burton,Adventure|Drama|Fantasy,PG-13
603,Wolf,Mike Nichols,Drama|Horror|Romance|Thriller,R
604,War Horse,Steven Spielberg,Drama|War,PG-13
605,The Monuments Men,George Clooney,Drama|War,PG-13
606,The Abyss,James Cameron,Adventure|Drama|Sci-Fi|Thriller,PG-13
607,Wall Street: Money Never Sleeps,Oliver Stone,Drama,PG-13
608,Dracula Untold,Gary Shore,Action|Drama|Fantasy|Horror|War,PG-13
609,The Siege,Edward Zwick,Action|Thriller,R
610,Stardust,Matthew Vaughn,Adventure|Family|Fantasy|Romance,PG-13
611,Seven Years in Tibet,Jean-Jacques Annaud,Adventure|Biography|Drama|History|War,PG-13
612,The Dilemma,Ron Howard,Comedy|Drama,PG-13
613,Bad Company,Joel Schumacher,Action|Adventure|Comedy|Thriller,PG-13
614,Doom,Andrzej Bartkowiak,Action|Adventure|Horror|Sci-Fi,R
615,I Spy,Betty Thomas,Action|Adventure|Comedy|Thriller,PG-13
616,Underworld: Awakening,Måns Mårlind,Action|Fantasy|Horror,R
617,Rock of Ages,Adam Shankman,Comedy|Drama|Musical|Romance,PG-13
618,Hart's War,Gregory Hoblit,Drama|War,R
619,Killer Elite,Gary McKendry,Action|Crime|Thriller,R
620,Rollerball,John McTiernan,Action|Sci-Fi|Sport,R
621,Ballistic: Ecks vs. Sever,Wych Kaosayananda,Action|Crime|Sci-Fi|Thriller,R
622,Hard Rain,Mikael Salomon,Action|Crime|Drama|Thriller,R
623,Osmosis Jones,Bobby Farrelly,Action|Adventure|Animation|Comedy|Crime|Family|Fantasy,PG
624,Legends of Oz: Dorothy's Return,Will Finn,Adventure|Animation|Family|Fantasy|Musical,PG
625,Blackhat,Michael Mann,Action|Crime|Drama|Mystery|Thriller,R
626,Sky Captain and the World of Tomorrow,Kerry Conran,Action|Adventure|Mystery|Sci-Fi|Thriller,PG
627,Basic Instinct 2,Michael Caton-Jones,Crime|Mystery|Thriller,R
628,Escape Plan,Mikael Håfström,Action|Crime|Mystery|Sci-Fi|Thriller,R
629,The Legend of Hercules,Renny Harlin,Action|Adventure|Fantasy,PG-13
630,The Sum of All Fears,Phil Alden Robinson,Action|Drama|Thriller,PG-13
631,The Twilight Saga: Eclipse,David Slade,Adventure|Drama|Fantasy|Romance,PG-13
632,The Score,Frank Oz,Crime|Drama|Thriller,R
633,Despicable Me,Pierre Coffin,Animation|Comedy|Family,PG
634,Money Train,Joseph Ruben,Action|Comedy|Crime|Drama|Thriller,R
635,Ted 2,Seth MacFarlane,Comedy,R
636,Agora,Alejandro Amenábar,Adventure|Drama|History|Romance,R
637,Mystery Men,Kinka Usher,Action|Comedy|Fantasy|Sci-Fi,PG-13
638,Hall Pass,Bobby Farrelly,Comedy|Romance,R
639,The Insider,Michael Mann,Biography|Drama|Thriller,R
640,The Finest Hours,Craig Gillespie,Action|Drama|History|Thriller,PG-13
641,Body of Lies,Ridley Scott,Action|Drama|Thriller,R
642,Dinner for Schmucks,Jay Roach,Comedy,PG-13
643,Abraham Lincoln: Vampire Hunter,Timur Bekmambetov,Action|Fantasy|Horror,R
644,Entrapment,Jon Amiel,Action|Crime|Romance|Thriller,PG-13
645,Last Man Standing            ,NULL,Comedy,TV-PG
646,The X Files,Rob Bowman,Drama|Mystery|Sci-Fi|Thriller,PG-13
647,The Last Legion,Doug Lefler,Action|Adventure|Fantasy|War,PG-13
648,Saving Private Ryan,Steven Spielberg,Action|Drama|War,R
649,Need for Speed,Scott Waugh,Action|Crime|Drama|Thriller,PG-13
