ListID,MusicID_R,MovieID_R,WineID_R,RestaurantID_R,GiftID_R
3247,34629,546,1899,8702,7534
3248,70035,3448,3605,3157,7393
3249,36372,4727,1052,6105,9907
3250,63562,1539,4729,7695,7962
3251,32746,194,3869,5300,6673
3252,51852,2411,427,3136,9400
3253,50118,2030,1939,5666,5868
3254,57639,1915,448,9547,3711
3255,69566,3803,1091,9063,8751
3256,4848,2821,1775,3393,3520
3257,67289,4555,3065,4695,9069
3258,52644,1538,4110,2907,3858
3259,83,1040,4090,165,6869
3260,4910,3293,3611,640,5046
3261,13197,4277,4033,11960,7820
3262,23493,1573,994,10613,5308
3263,23650,1324,3668,8551,5970
3264,27939,1079,3017,12245,6459
3265,38556,2441,252,4076,7759
3266,56971,4707,4639,324,3809
3267,64448,1976,3464,9270,6272
3268,51388,2257,1638,4111,6440
3269,56347,4198,2925,968,9881
3270,64195,4095,4137,7033,9261
3271,37975,4969,880,10070,6223
3272,36763,1521,3579,12278,8015
3273,13183,2461,3000,9902,6364
3274,42998,594,2671,9043,7920
3275,71266,294,2723,499,7315
3276,70239,4415,1759,5669,9180
3277,54418,778,606,905,5498
3278,70570,375,2179,2246,6574
3279,20215,297,2102,5276,7278
3280,16143,3504,4148,8439,9556
3281,73466,978,3332,4547,8306
3282,56734,3203,2659,10994,8797
3283,67021,2292,2075,396,4811
3284,17427,2868,1426,2557,4121
3285,31741,1127,3760,512,7796
3286,57325,2421,1687,3653,8451
3287,21621,3285,2013,2041,6204
3288,7981,300,4118,10771,7320
3289,1344,3141,2557,8319,8656
3290,66638,1129,425,2272,7606
3291,48697,4252,3506,2550,6590
3292,34884,1413,1964,12723,8587
3293,67338,1778,1381,10923,4585
3294,25986,4413,929,7323,9038
3295,30703,1696,2046,4971,8419
3296,22195,3519,4605,12435,6572
3297,68822,1980,333,6671,8085
3298,67958,2124,2712,289,6769
3299,32490,1577,3356,8431,6773
3300,10123,3291,550,6696,4255
3301,21960,4755,1616,11657,8948
3302,68040,3723,2411,8578,7615
3303,54700,1665,4298,5806,7932
3304,57720,210,376,12507,9227
3305,19769,3230,220,4270,9701
3306,17214,1150,4819,1555,3766
3307,32765,2116,3382,5303,6738
3308,23512,4294,3751,7740,8850
3309,22196,2375,4708,9751,6868
3310,10754,3041,2601,12027,6918
3311,56602,3816,48,5021,7025
3312,35941,692,3706,9625,8289
3313,29540,4391,1339,1922,6348
3314,70299,873,2739,6868,4310
3315,49442,2255,3488,9550,6066
3316,45833,3879,2052,707,7748
3317,39044,2932,3062,3175,9662
3318,3457,4382,4995,4999,4914
3319,62842,1760,4862,9815,8925
3320,68431,779,4526,4220,8207
3321,61457,808,689,5393,9692
3322,67968,2414,3391,5808,4330
3323,47323,3785,2968,466,9080
3324,38238,1514,1283,3562,9649
3325,26520,1814,323,6334,8052
3326,64277,857,4928,2018,4745
3327,45669,3440,2861,2637,4222
3328,55222,277,1341,8912,7214
3329,31844,4269,1081,2339,7403
3330,59517,4390,4696,994,8098
3331,39764,1807,325,2458,8282
3332,71215,4821,162,3805,9194
3333,26689,1253,514,10174,6579
3334,37969,1960,2259,4913,5802
3335,4295,2716,1493,2179,7135
3336,46796,4600,4236,11388,9543
3337,15267,555,916,9112,5153
3338,10063,2437,4891,11540,3807
3339,52004,2930,4230,579,9550
3340,40002,2833,2711,3921,5458
3341,15012,2351,276,1748,8858
3342,63690,2048,3552,3313,5174
3343,47229,2059,641,3962,5542
3344,21864,293,2453,12266,5833
3345,10316,605,4318,9274,9721
3346,42815,2810,50,4125,9647
3347,11940,4402,4105,3319,7293
3348,16864,614,4182,1731,6885
3349,5034,191,299,4089,5692
3350,45520,1201,898,10809,8838
3351,10981,3779,4840,5046,8053
3352,74079,836,2653,1327,3763
3353,39032,2685,3153,10285,3584
3354,69147,4864,1956,7130,5748
3355,39230,2050,2240,1265,6756
3356,33596,1304,3780,4481,9650
3357,33586,5007,3411,12208,8359
3358,9607,2230,4856,1139,5365
3359,5396,356,4571,382,5852
3360,15168,957,222,12741,4659
3361,54657,2342,4516,1150,7893
3362,68932,658,242,4359,7667
3363,64560,4214,1555,10504,7064
3364,42954,4999,3079,11870,3736
3365,67448,1429,1822,5052,8033
3366,3086,4501,1887,9431,3865
3367,38646,2569,3244,12706,7925
3368,73721,853,1133,10409,3701
3369,30023,1549,3494,5241,3885
3370,66349,479,856,3194,7741
3371,51291,3332,1996,6759,6501
3372,65030,2297,4689,2698,9122
3373,7210,1142,4163,1549,3570
3374,13966,4654,3991,11864,6275
3375,33493,462,3168,2580,3838
3376,26293,2848,960,1844,7000
3377,18632,4397,5000,3840,6416
3378,29201,1320,609,7409,9440
3379,25795,746,4916,950,3577
3380,44949,2172,3413,10131,9394
3381,60851,2730,1223,4824,8976
3382,13246,4366,1209,9476,6165
3383,25411,3611,4243,12143,3662
3384,37925,2921,3187,7651,6020
3385,63880,2433,1670,223,8434
3386,35784,153,4777,1408,6413
3387,31930,5004,43,9933,5587
3388,27888,2129,1681,8842,8945
3389,62401,2413,3832,8503,5112
3390,54869,2945,668,10176,7527
3391,64236,2977,4337,5920,4154
3392,61855,1183,973,8809,8261
3393,37337,2038,123,2660,7174
3394,22653,610,2333,7648,4944
3395,35698,4430,3675,12571,5063
3396,8883,3438,1455,3467,8632
3397,14425,1209,936,9788,3752
3398,14919,3235,1731,8567,5255
3399,26315,2004,1169,5234,9145
3400,12611,630,3504,884,6384
3401,30236,4976,1299,6138,5614
3402,59433,102,4966,3595,8537
3403,3656,1052,4631,3946,4103
3404,53168,3503,1365,7101,8199
3405,8118,447,4021,9643,4176
3406,9132,981,1721,1882,4997
3407,43086,169,2071,6312,7142
3408,31913,4038,3445,7783,7863
3409,15951,98,1445,12350,4892
3410,15100,4931,623,8930,5869
3411,32298,3330,3746,8033,5571
3412,60826,2143,4842,9942,9339
3413,58353,3696,1006,327,3866
3414,49673,2045,3333,9699,9770
3415,10442,1311,4123,3185,7586
3416,62071,1795,3493,8372,6145
3417,34183,2427,1277,5191,7641
3418,69184,2095,2288,834,8761
3419,4045,915,4299,8456,9193
3420,1570,3271,956,1250,5437
3421,35958,2578,1675,12011,4412
3422,5959,2555,2137,5949,9607
3423,57783,4056,1836,10271,3958
3424,49146,3865,3954,1124,9636
3425,71615,654,4782,10152,7667
3426,30774,1932,3910,535,5037
3427,38611,305,3781,9740,4842
3428,48700,1971,4330,7165,8115
3429,33552,55,1060,5475,9224
3430,36296,3657,619,12646,9095
3431,54559,3018,2169,8505,8566
3432,33010,2388,3624,6064,4569
3433,58109,408,4604,659,9750
3434,39111,3170,6,315,7753
3435,30054,712,704,1343,6431
3436,72767,691,1208,2087,7103
3437,68954,1720,593,8052,8420
3438,24299,1486,2973,3491,4080
3439,13434,4091,3667,12726,8839
3440,39842,771,4320,7823,6807
3441,66252,4605,2303,5199,9665
3442,23454,117,2639,4433,9383
3443,10775,1200,706,9161,5051
3444,32762,3542,4104,7410,6131
3445,35974,3661,455,11463,5329
3446,16807,1953,3912,770,5178
3447,22099,1017,2002,2998,9760
3448,13665,2784,4441,992,7230
3449,9376,3908,2827,11579,9624
3450,62816,1401,4376,8770,3679
3451,45171,2572,3328,5848,5607
3452,28586,968,980,9618,4664
3453,25663,14,1707,1654,9247
3454,45794,649,1751,4358,8416
3455,42817,858,1368,1378,6654
3456,61374,4301,2633,2452,5391
3457,53400,3635,3871,9045,8780
3458,59110,1920,1519,130,6895
3459,27931,3573,1059,4897,9717
3460,4627,4292,263,2286,9153
3461,56788,1555,1514,10273,8794
3462,42757,431,3627,7316,5721
3463,34235,2356,3694,6050,7468
3464,29419,1606,3059,3225,8169
3465,35417,4458,3380,10511,8399
3466,18186,4663,3700,2992,4452
3467,1970,2827,4114,4619,7349
3468,63119,4432,1028,6095,9384
3469,71212,4047,1917,9277,5113
3470,24921,4569,90,6442,7685
3471,39089,4001,512,7784,8987
3472,5504,2118,1224,9687,8104
3473,72822,455,2941,2337,8574
3474,52543,3275,1444,6341,3682
3475,2683,3500,1477,11368,4972
3476,584,2401,2999,8449,9267
3477,32175,2448,4477,51,7994
3478,23585,448,4096,2680,5653
3479,55316,4439,4327,644,5345
3480,58266,686,3143,4249,5466
3481,49701,3463,2302,2320,4979
3482,30620,4935,1633,3075,4028
3483,68297,1167,1915,760,8497
3484,24940,2543,3560,3091,4962
3485,16004,3831,1714,3940,3491
3486,50036,4595,3008,8411,4240
3487,65365,662,1150,1372,3971
3488,24321,3839,4265,10016,7340
3489,37328,2568,1406,6422,4706
3490,34675,198,449,318,6848
3491,7988,4079,184,8318,5217
3492,12991,4817,4727,6134,6728
3493,46219,4384,3327,3646,6029
3494,34460,527,2320,6049,4565
3495,70705,876,1183,12262,3784
3496,17845,2184,3564,10064,5167
3497,10356,421,3456,10365,5727
3498,60462,4929,2457,613,8621
3499,31573,4002,3234,6956,7337
3500,17970,71,1704,8835,4929
3501,34521,1397,2067,1033,8461
3502,63474,3397,2919,12053,6906
3503,62526,1180,975,10858,4952
3504,25725,350,4373,2592,9517
3505,34385,666,799,5337,5333
3506,38175,3979,1203,8771,6991
3507,57712,4100,4323,4115,4236
3508,28486,1487,3027,10838,5478
3509,46206,2774,775,4107,8636
3510,2916,368,3217,10155,8826
3511,62127,264,1609,7233,7405
3512,10824,2899,2105,5561,5691
3513,15790,1869,282,8796,6829
3514,65439,3994,101,5115,9203
3515,63003,1257,1367,12273,6587
3516,24455,639,3939,6444,5447
3517,32909,4723,3640,10795,9164
3518,48120,850,2695,7966,9183
3519,52224,1637,3427,1067,5555
3520,62236,3705,3572,1911,9020
3521,62860,70,2978,3539,4381
3522,49903,3709,1938,11180,7666
3523,64041,3628,1640,10345,3967
3524,56346,2850,583,12470,8106
3525,56538,2799,511,8327,4323
3526,54012,995,298,5863,8011
3527,3645,4561,808,6009,9919
3528,44507,1642,2038,1198,3566
3529,33400,1873,3759,10798,8971
3530,41902,1503,4784,10395,5285
3531,60338,2044,1874,9962,8542
3532,2355,688,1094,5153,9397
3533,19178,1117,1019,713,9372
3534,53683,1788,2977,11646,8342
3535,41474,3296,3118,1445,9667
3536,20909,1090,2138,9227,4869
3537,39569,4878,3124,6186,5838
3538,12185,894,4663,11334,6421
3539,25691,929,1366,11092,4858
3540,71628,1805,2586,5606,6685
3541,5690,4006,4984,11125,5487
3542,31176,2785,40,1423,4599
3543,43396,4211,3399,5310,6731
3544,39806,4386,3798,9890,5807
3545,6076,283,819,3420,8301
3546,7254,3491,3412,3676,9472
3547,59777,4736,1879,2062,9500
3548,23040,3248,135,2905,6701
3549,20565,2634,4503,8719,8833
3550,14536,2284,1175,7751,5973
3551,58576,4364,2413,11892,4255
3552,49263,1337,3835,6479,4047
3553,73306,2943,4970,10368,8073
3554,17887,2019,4700,4892,4617
3555,39514,1585,53,12302,7249
3556,26800,2741,2394,8415,3971
3557,65543,3917,2057,7996,8771
3558,2008,4066,655,7344,3611
3559,69882,3253,2668,10509,3708
3560,24582,759,577,7937,6457
3561,57429,4051,4187,8183,8990
3562,14485,1986,4918,12578,9227
3563,23890,2918,4540,3049,9062
3564,23802,4917,3693,6832,5244
3565,37087,168,4428,764,9826
3566,57777,2419,3997,9548,5595
3567,68360,1285,824,8032,9188
3568,17863,4506,1518,7499,4293
3569,4560,4693,1252,8348,9531
3570,8103,4224,4028,3589,4538
3571,34904,3282,4459,3041,7858
3572,18486,2485,2336,11717,9559
3573,57056,3458,2914,8713,5784
3574,34212,4814,4313,2694,9515
3575,8478,3914,463,977,5552
3576,59995,5020,3437,4762,5504
3577,45270,888,954,3927,4106
3578,8093,54,144,9175,9827
3579,45022,2070,4440,8382,8253
3580,37124,3606,3516,2813,4362
3581,70276,4585,2418,5505,7808
3582,27501,4567,781,2114,5133
3583,40137,2984,3181,10538,5875
3584,16534,2502,153,9147,8901
3585,5961,698,3726,9111,6987
3586,5872,2673,2159,4360,9256
3587,10013,1593,2693,865,4794
3588,23053,3713,635,5222,7548
3589,45009,4202,2787,4129,4449
3590,33672,436,521,11991,5255
3591,13211,4453,2431,3779,6790
3592,55626,562,1467,4371,8189
3593,30655,4465,2812,6847,8755
3594,61658,4514,2391,3160,8416
3595,9381,1824,2794,8528,8466
3596,54600,533,450,8339,7785
3597,61807,665,29,3756,6575
3598,14691,2305,2735,3123,4058
3599,64253,2766,1050,1551,9076
3600,13899,887,661,5281,7960
3601,43044,3329,4913,4560,5641
3602,58627,2511,509,29,9554
3603,34655,1639,37,6230,3690
3604,24083,1860,591,9317,5519
3605,19676,3281,570,9891,8664
3606,34467,1506,4510,6690,9400
3607,57897,4153,400,6659,9322
3608,70147,3270,2370,7417,6777
3609,70888,724,883,4944,7451
3610,24705,461,331,4238,8902
3611,63981,1735,858,6767,5833
3612,57105,2983,145,8681,4080
3613,16300,4112,2194,1114,5706
3614,51491,449,2891,11559,8835
3615,61366,2290,1542,7977,7694
3616,49942,3300,3308,4504,8762
3617,66264,3673,3448,10377,6020
3618,1027,702,958,5638,6551
3619,27480,811,2475,8612,9475
3620,51918,3279,4165,1484,3729
3621,4293,2862,4637,5735,7371
3622,5464,2759,3685,9234,6677
3623,26061,4800,1174,6169,9747
3624,26292,2380,4759,3077,6405
3625,4828,1394,914,1488,4778
3626,40659,3888,4870,890,9891
3627,57760,644,4475,2547,3865
3628,37038,1613,3415,5139,4092
3629,71742,3360,745,6224,7096
3630,69852,1569,1776,1422,6114
3631,25128,3988,484,1795,5841
3632,36849,1027,3927,5454,6991
3633,50581,1210,1820,8830,9505
3634,38260,2339,4456,10668,4312
3635,44413,4435,4656,12421,4904
3636,72746,95,3946,3076,4048
3637,49042,1572,4168,5867,5963
3638,40152,2484,2442,9985,8973
3639,3639,2394,318,9864,8512
3640,67575,669,866,5214,8182
3641,68015,485,2859,11953,5665
3642,6817,3,4944,859,8441
3643,61121,1551,1817,6768,4413
3644,38622,504,2480,1508,5718
3645,37694,4630,1709,10723,8139
3646,44603,899,3635,8070,5710
3647,8312,4336,2422,5756,4034
3648,10991,3802,757,2949,8327
3649,31846,4620,1498,3743,6170
3650,72055,1084,2451,4320,4689
3651,60908,4865,1799,215,7656
3652,40555,3436,2127,7153,8292
3653,53776,2974,935,2711,9433
3654,58127,4035,4431,1980,9448
3655,30338,415,1007,9084,9690
3656,31988,3480,2516,2361,6552
3657,36936,464,4293,4779,5837
3658,38701,2674,2918,9716,6895
3659,21908,902,3804,4482,6051
3660,15679,500,3575,3864,7459
3661,26354,4452,589,8306,7794
3662,28153,3067,2015,11242,4508
3663,48259,1288,4740,5717,6438
3664,52891,453,1387,3991,4232
3665,29774,4261,2047,8471,7730
3666,3547,1146,2510,11647,3745
3667,55676,1099,3847,3374,7484
3668,13110,2404,3101,5760,4696
3669,4572,4771,885,991,5925
3670,37143,663,4987,12705,9089
3671,33070,4872,3241,5854,8310
3672,60775,2612,4892,6486,5418
3673,56867,90,2724,12453,8060
3674,56445,750,4435,6828,5959
3675,61012,253,2293,2374,9368
3676,22871,2133,4041,8762,9790
3677,48094,919,250,7968,8223
3678,67935,3682,57,11159,9207
3679,26467,4071,3421,11753,5953
3680,49700,839,3439,11676,9709
3681,58032,4171,3204,6434,6312
3682,9772,1307,4176,718,3809
3683,18267,3000,887,2741,6530
3684,9799,5000,4437,3950,6686
3685,4532,1351,1844,3524,4709
3686,56269,4260,2261,732,9931
3687,11450,822,4943,8760,6725
3688,16422,1381,2854,4754,6929
3689,41792,4688,3055,8733,4961
3690,9715,744,2486,688,4636
3691,54314,4075,2041,3969,4463
3692,52403,1340,107,812,5496
3693,10874,889,540,6218,4267
3694,56277,3845,2308,7856,5416
3695,43356,2205,1912,10378,5743
3696,44822,991,4982,2853,6679
3697,30345,4457,4929,2101,8477
3698,55101,819,2630,3059,7939
3699,57684,3259,334,2453,4003
3700,39748,1457,3311,8947,6042
3701,34169,4962,1567,2113,8548
3702,62171,425,4439,7724,7552
3703,51582,4934,291,8146,7608
3704,12140,5031,3512,9132,4419
3705,57758,2510,4603,5908,9928
3706,52720,2777,1159,12806,7330
3707,58930,3553,3817,1452,7064
3708,41572,1447,4687,11587,4035
3709,9758,2445,2808,12482,4725
3710,55397,1494,3932,4456,5310
3711,37569,2575,2118,3909,9567
3712,19280,3287,905,453,9742
3713,7332,2097,4705,11902,7225
3714,27569,1425,897,9433,5491
3715,55147,512,1218,4864,8173
3716,51862,4346,3956,5700,6493
3717,20254,2047,4625,4272,5314
3718,6392,3824,681,12392,4376
3719,72718,4671,4977,6716,3894
3720,28978,2080,1860,8062,7852
3721,32055,766,2349,2846,7023
3722,63701,2159,1118,2268,5165
3723,26990,657,3796,10729,3884
3724,52280,989,1357,12215,4604
3725,18695,2515,1062,11172,7970
3726,25966,583,3914,6685,8046
3727,49429,2107,1420,4013,5890
3728,40625,1041,1097,6602,9311
3729,50839,2160,2920,8749,5583
3730,36899,476,1047,10149,7523
3731,56522,2049,1098,2205,8015
3732,29320,4672,2655,11005,7198
3733,49039,262,62,10632,6540
3734,21202,2560,3462,9626,8142
3735,53064,3173,326,12752,4794
3736,2763,2840,2848,5533,6100
3737,55583,4524,2221,3109,5864
3738,6146,239,4563,6192,9017
3739,29476,2564,4948,1986,5225
3740,70927,2731,688,5869,5849
3741,37613,1950,2493,5283,4927
3742,16577,4357,2459,871,4877
3743,32991,4416,4443,6858,7897
3744,67743,80,4766,205,4084
3745,27543,4106,4859,4529,7983
3746,69105,3739,2748,5423,8599
3747,18175,1995,1305,12514,5504
3748,29037,1973,208,6511,8266
3749,18266,3108,3023,7815,9059
3750,37342,4527,3089,7240,5025
3751,11036,1276,2855,5047,3864
3752,26799,1543,1868,5833,5262
3753,46927,1895,680,2127,6049
3754,59189,2192,3945,3731,7883
3755,44393,4246,1793,9995,7661
3756,8839,2462,2017,9405,9143
3757,43928,4012,1990,3088,5322
3758,72423,303,3809,8452,6165
3759,19602,1455,1634,7369,9244
3760,23510,1361,4578,7027,6775
3761,28684,3631,1400,11688,7673
3762,37624,4481,4237,451,5479
3763,49223,1354,2068,9485,7294
3764,58139,1300,4734,7052,7110
3765,46727,3227,4613,3525,9235
3766,21996,5022,2952,6773,8502
3767,60591,797,1701,7994,7270
3768,11074,1173,3725,4176,6206
3769,7020,1561,4745,3365,6052
3770,9389,4311,1754,7631,7708
3771,34019,2456,732,1862,3832
3772,50144,2329,2340,669,8272
3773,72474,3306,4588,8071,7559
3774,65995,1336,3893,10563,3801
3775,26893,1729,3156,2497,9042
3776,7199,2453,2775,620,6205
3777,34704,3454,886,11322,7356
3778,55325,1172,1764,11205,9517
3779,41307,3807,4044,2743,7873
3780,72737,276,2567,7828,4632
3781,52132,1560,1765,2368,8018
3782,53865,426,2894,10870,5980
3783,43100,3415,3340,10133,3783
3784,42284,2489,872,9791,8061
3785,72866,3751,292,9162,7618
3786,56803,1618,3054,4679,7523
3787,52861,4478,2429,8061,7978
3788,43789,2533,2972,8940,7222
3789,43883,2245,3820,10398,7575
3790,33894,1234,1439,8516,8228
3791,44022,3589,3366,10841,4001
3792,451,2912,563,8560,8858
3793,46598,3305,3625,5467,5527
3794,49717,3772,2447,507,8806
3795,22435,1636,837,4498,7497
3796,46407,3911,2658,6235,9012
3797,16604,2186,1565,2912,4488
3798,27360,1393,2181,6401,6701
3799,17095,3800,2907,419,4963
3800,34380,843,2975,10422,7772
3801,6662,2801,4288,5630,8542
3802,11576,281,1854,9824,6684
3803,67538,1848,2613,5864,8596
3804,26456,898,4489,2142,6917
3805,69775,4689,4125,9695,5284
3806,6746,4448,2809,5554,9591
3807,1522,1495,3836,1152,7257
3808,39854,3357,2401,5441,9385
3809,70917,2310,4697,797,6393
3810,32362,2471,2359,6907,6552
3811,23922,247,667,6006,9112
3812,3488,4131,4709,2977,7283
3813,47468,4523,1851,2754,4150
3814,33265,1125,1530,1618,5992
3815,28502,1075,1061,7800,5773
3816,33553,2614,3267,1913,8893
3817,61287,2948,194,5086,6078
3818,1277,4482,4726,2917,8072
3819,20181,2194,1972,1965,6968
3820,33201,2286,3645,9991,9935
3821,53518,2197,4985,11906,9095
3822,12421,1787,1110,3749,9223
3823,7340,1721,4136,11690,9758
3824,54842,3028,838,7053,8588
3825,72481,3407,638,7650,8615
3826,45105,3303,2136,4806,7636
3827,29012,2669,2805,239,8283
3828,4337,4264,186,10775,5347
3829,37155,1748,950,11835,6076
3830,42351,4145,3928,3781,9106
3831,11552,3986,4660,6637,4769
3832,71000,4126,382,11184,4811
3833,18706,864,3148,7837,9164
3834,69963,4102,3633,4601,6381
3835,61589,89,749,4398,4626
3836,2991,761,2385,2123,5281
3837,9901,1713,4832,123,8889
3838,7434,2869,4310,9377,6238
3839,1261,1116,2646,11903,7987
3840,2155,1385,4589,3601,8275
3841,59876,3002,2329,10493,6748
3842,64144,3549,4115,10055,4061
3843,47530,3936,3226,3740,7932
3844,2152,1694,4695,9163,9882
3845,74058,3117,4150,10340,9748
3846,49069,317,247,6163,8801
3847,2090,966,346,8844,6358
3848,218,4233,3658,1234,7785
3849,34595,3074,171,6523,6645
3850,14924,3541,2793,538,8578
3851,21899,3268,461,10485,9328
3852,51953,4031,1911,11594,3997
3853,37029,4629,3417,266,9130
3854,52476,4104,360,9356,5005
3855,52308,4307,1628,7998,6162
3856,72283,921,313,2790,9296
3857,73059,3693,4902,2936,6202
3858,23526,932,114,7948,7388
3859,71440,4184,1882,6743,8750
3860,49416,3064,2104,830,5966
3861,12857,1415,408,6857,4181
3862,44455,2261,4961,7034,8173
3863,50876,3940,1142,9639,8054
3864,8511,468,3206,3873,8728
3865,17782,2532,2654,6076,6312
3866,59522,4582,1165,10067,6980
3867,16542,437,890,9657,7658
3868,56358,3483,4885,3936,6366
3869,58795,2855,2549,7071,3944
3870,58783,3107,437,6851,8022
3871,11723,2779,4273,1688,8695
3872,24147,2584,1696,2608,7634
3873,2510,4248,4693,9206,8959
3874,46575,4984,2019,10823,6947
3875,68382,3782,3826,12074,6599
3876,67414,1670,3166,1998,8442
3877,59438,3688,1409,7407,5916
3878,37251,3527,2913,8683,7753
3879,42028,1552,1594,3223,8258
3880,16320,2536,1177,7381,8252
3881,55659,478,528,2128,5714
3882,11652,4733,2570,7793,4575
3883,20326,2291,491,2704,5697
3884,43678,1708,4027,2445,9357
3885,34184,1303,3010,11004,9391
3886,63398,475,3609,3554,5226
3887,61305,3586,3593,3593,9492
3888,54517,3373,1523,8334,4731
3889,23721,1923,4011,5044,8631
3890,63719,3960,683,2047,5562
3891,5686,2904,61,4776,7685
3892,35659,2399,3925,10441,8784
3893,50383,780,1564,3222,8657
3894,44864,4628,722,1019,6795
3895,15831,3358,2548,10197,9692
3896,43402,1556,1042,2889,8946
3897,63043,3182,350,4899,4700
3898,50294,2364,56,12176,8573
3899,3013,4977,907,9329,4265
3900,17942,115,738,1311,6309
3901,11422,4643,4770,2642,4246
3902,13743,3127,3098,4604,9817
3903,8502,3577,1192,8931,7455
3904,34481,2765,3239,2894,6613
3905,3180,1863,2857,6799,9950
3906,72601,1420,1317,2483,6368
3907,2290,1921,503,12716,4450
3908,63450,172,3373,2158,8324
3909,20523,4223,1143,11238,8305
3910,35798,643,1737,9146,8579
3911,36274,3103,407,835,5612
3912,55919,4808,2997,12718,6551
3913,25109,4169,3661,10146,9137
3914,71734,2825,4971,351,9703
3915,61552,4650,3994,2406,7457
3916,2445,1532,1991,897,6297
3917,23803,1619,2781,8689,5495
3918,36389,2108,2130,4739,8560
3919,59262,3347,4315,10728,4105
3920,32789,4274,1485,3172,8361
3921,2000,5038,691,9364,8305
3922,16418,1757,1962,1648,9815
3923,6770,3398,1589,441,7577
3924,12757,4149,3349,2527,7974
3925,49093,608,639,1352,6224
3926,52777,2518,2956,2315,3997
3927,29215,833,1232,757,7907
3928,38205,2053,1466,9293,7683
3929,36335,3958,2851,7226,8389
3930,15247,274,567,7682,5716
3931,33293,3459,2078,8137,5595
3932,56647,2237,187,5273,7326
3933,58205,749,538,2883,6343
3934,32283,4118,3637,1847,8550
3935,27964,1023,1287,8729,9566
3936,61703,3727,4057,2771,7487
3937,10584,4743,758,2552,6263
3938,37324,1177,1985,1332,5383
3939,49085,539,795,5192,5256
3940,15265,1674,2608,1418,7271
3941,60093,731,1451,7672,4647
3942,42018,1056,1839,11208,4518
3943,69912,3187,796,7242,8916
3944,68228,1750,4386,4386,8663
3945,31566,3689,4152,602,8026
3946,60153,230,1058,3672,4797
3947,27623,2660,3303,12672,6087
3948,49172,104,3830,6738,4388
3949,6001,2503,218,2560,9564
3950,62524,924,2281,11354,4341
3951,44857,619,1121,10732,5067
3952,19447,3384,4281,10627,8685
3953,48753,2950,3684,5634,6779
3954,49932,3359,662,8279,4889
3955,69946,4335,2995,4024,8106
3956,56962,2311,86,8210,5128
3957,26183,2516,2210,2429,9512
3958,40473,1081,3841,12442,6381
3959,27173,1163,3816,11553,6385
3960,1013,2883,3481,9224,5867
3961,19867,4396,3455,12502,6088
3962,55091,3890,3719,6888,5657
3963,23265,1741,2976,9858,7226
3964,9734,444,4752,10491,4214
3965,4751,76,122,1398,5277
3966,53623,4422,206,7738,8111
3967,56700,2490,739,12711,7763
3968,46725,1144,3723,12545,8840
3969,24588,603,3339,2327,7501
3970,43478,84,4559,3119,4181
3971,23896,1472,1437,8094,9319
3972,9644,2334,3419,7268,4672
3973,51984,3128,879,7129,5445
3974,17589,1292,844,1753,5065
3975,11174,3920,4941,3410,7435
3976,3622,1733,2954,12073,4530
3977,36909,4846,3978,11860,8730
3978,57662,4923,1824,5926,7340
3979,33323,237,523,9443,6892
3980,65338,2244,2423,31,6852
3981,282,3426,4174,6654,6839
3982,55982,4887,2230,6885,8551
3983,39944,4507,2565,2184,6021
3984,19451,4067,4836,10671,9303
3985,70723,4197,3295,9140,6027
3986,37656,4022,4479,8054,5010
3987,41095,4183,4620,5186,5634
3988,51550,4159,78,12217,8643
3989,610,1832,2831,7085,4822
3990,31225,903,806,6332,8055
3991,17633,3222,2751,9862,4433
3992,36184,3054,3052,11187,9552
3993,69597,2522,3471,2736,8730
3994,34469,3133,1370,2860,5706
3995,54882,1118,3913,347,5695
3996,49868,4253,2097,11492,8878
3997,38560,3286,1399,11716,4660
3998,24386,4786,1038,4258,5948
3999,5715,828,4369,6133,5462
4000,59618,3569,3716,10501,7956
4001,56669,2682,113,3718,7319
4002,6979,1188,627,12663,8009
4003,66231,4785,1010,7155,8153
4004,10183,1295,1596,11773,7951
4005,69022,3481,4226,1718,7611
4006,9956,1282,1065,12510,8807
4007,37590,685,969,11213,4572
4008,64851,402,3179,3956,9678
4009,54445,4309,1088,1725,7440
4010,69099,4329,3777,2100,6544
4011,20117,2940,1922,6559,4525
4012,59647,4050,2757,10819,9957
4013,73755,676,983,10356,4868
4014,6686,376,4204,8787,6583
4015,24891,4297,2365,9794,4361
4016,47192,3801,1541,8167,9208
4017,45415,4739,1057,10808,9790
4018,22555,94,2612,2721,6406
4019,21324,1063,104,6320,4472
4020,44180,1489,861,11719,8685
4021,781,4280,673,11394,6845
4022,22268,1864,4068,5133,8114
4023,43372,2894,4144,11305,4088
4024,70770,1338,1891,10939,8142
4025,57541,1412,3717,6538,5762
4026,36151,1280,1814,9971,8059
4027,48711,1594,1211,1984,8809
4028,72614,2353,466,3768,5419
4029,579,1103,3157,4641,6396
4030,6526,2750,1249,1821,8390
4031,12528,2082,812,510,7507
4032,13700,1353,4907,6017,8225
4033,8639,2115,2555,4959,7749
4034,15884,2420,3108,1346,5141
4035,28671,3326,4607,1714,4746
4036,51510,4355,3188,9854,5537
4037,57136,429,4151,9101,6602
4038,70022,4502,347,4734,9360
4039,48898,4288,1410,10339,5248
4040,34244,4109,366,11178,4736
4041,61089,1071,2571,5184,7215
4042,58643,400,3828,1858,4802
4043,23663,1997,4388,12322,9826
4044,65772,3529,2942,605,5407
