MusicID,Track Name,Artist,Genres
612,Don't Wanna Know,Maroon 5,Blues
613,Deja Vu,J. Cole,Reggae
614,Let Me Love You,DJ Snake,Classical
615,X (feat. Future),21 Savage,Pop
616,24K Magic,Bruno Mars,Hip hop
617,Say You Won't Let Go,James Arthur,Blues
618,Starving,Hailee Steinfeld,EDM
619,In the Name of Love,Martin Garrix,Pop
620,One Dance,Drake,EDM
621,Chill Bill,Rob $tone,Reggae
622,Party Monster,The Weeknd,Hip hop
623,Side To Side,Ariana Grande,Country
624,iSpy (feat. Lil Yachty),KYLE,Reggae
625,No Heart,21 Savage,Classical
626,Sneakin’,Drake,Country
627,"How Far I'll Go - From ""Moana""",Alessia Cara,Blues
628,All We Know,The Chainsmokers,Hip hop
629,Heathens,Twenty One Pilots,Reggae
630,Mercy,Shawn Mendes,Classical
631,Scars To Your Beautiful,Alessia Cara,Pop
632,You Was Right,Lil Uzi Vert,Reggae
633,Call On Me - Ryan Riback Extended Remix,Starley,Rock
634,OOOUUU,Young M.A,Blues
635,Love Me Now,John Legend,Pop
636,Neighbors,J. Cole,Hip hop
637,No Problem (feat. Lil Wayne & 2 Chainz),Chance The Rapper,Country
638,Just Hold On,Steve Aoki,Blues
639,Six Feet Under,The Weeknd,EDM
640,Swang,Rae Sremmurd,Blues
641,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,Hip hop
642,Cold Water (feat. Justin Bieber & MØ),Major Lazer,EDM
643,Sidewalks,The Weeknd,Pop
644,pick up the phone,Young Thug,Pop
645,Controlla,Drake,Blues
646,Too Good,Drake,Country
647,All Time Low,Jon Bellion,Blues
648,Immortal,J. Cole,Hip hop
649,Needed Me,Rihanna,Country
650,Redbone,Childish Gambino,Blues
651,Some Kind Of Drug,G-Eazy,Reggae
652,Don't Let Me Down,The Chainsmokers,Reggae
653,Now and Later,Sage The Gemini,Blues
654,Weak,AJR,Country
655,Treat You Better,Shawn Mendes,Rock
656,All Night,The Vamps,Classical
657,Chantaje,Shakira,EDM
658,Make Me (Cry),Noah Cyrus,EDM
659,Sunset Lover,Petit Biscuit,Country
660,Love On The Brain,Rihanna,Reggae
661,Used to This,Future,Classical
662,Panda,Desiigner,Hip hop
663,Change,J. Cole,Classical
664,Reminder,The Weeknd,Hip hop
665,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,Pop
666,goosebumps,Travis Scott,EDM
667,Low Life,Future,Reggae
668,The Mack,Nevada,Pop
669,Work,Rihanna,Pop
670,No Role Modelz,J. Cole,Blues
671,Work from Home,Fifth Harmony,Country
672,Trust Nobody (feat. Selena Gomez & Tory Lanez),Cashmere Cat,Reggae
673,Too Many Years,Kodak Black,Hip hop
674,Ride,Twenty One Pilots,Country
675,Die For You,The Weeknd,Rock
676,Light,San Holo,Reggae
677,Water Under the Bridge,Adele,Pop
678,Money Longer,Lil Uzi Vert,Pop
679,"i hate u, i love u (feat. olivia o'brien)",gnash,Reggae
680,Both (feat. Drake),Gucci Mane,Hip hop
681,Selfish,PnB Rock,Country
682,Water,Ugly God,Blues
683,Cheap Thrills,Sia,Pop
684,Erase Your Social,Lil Uzi Vert,Classical
685,Moves,Big Sean,Rock
686,Congratulations,Post Malone,EDM
687,Jumpman,Drake,Country
688,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,Pop
689,Never Be Like You,Flume,Reggae
690,Setting Fires,The Chainsmokers,Blues
691,I Would Like,Zara Larsson,Hip hop
692,Come and See Me (feat. Drake),PARTYNEXTDOOR,Classical
693,Lot to Learn,Luke Christopher,Rock
694,Don't,Bryson Tiller,Pop
695,White Iverson,Post Malone,Blues
696,Exchange,Bryson Tiller,Hip hop
697,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,Reggae
698,Into You,Ariana Grande,Classical
699,This Is What You Came For,Calvin Harris,Pop
700,Too Much Sauce,DJ Esco,EDM
701,Lighthouse - Andrelli Remix,Hearts & Colors,Rock
702,Not Going Home,DVBBS,Rock
703,All Time Low,Jon Bellion,Hip hop
704,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),Vice,Rock
705,Litty (feat. Tory Lanez),Meek Mill,Rock
706,Stressed Out,Twenty One Pilots,Rock
707,Shed a Light,Robin Schulz,Reggae
708,That's What I Like,Bruno Mars,Country
709,One Night,Lil Yachty,Pop
710,I Got You,Bebe Rexha,Hip hop
711,Deja Vu,Post Malone,Country
712,This Town,Niall Horan,Country
713,No Flockin,Kodak Black,Hip hop
714,"Me, Myself & I",G-Eazy,Rock
715,True Colors,The Weeknd,Blues
716,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,Reggae
717,By Your Side,Jonas Blue,Hip hop
718,Secrets,The Weeknd,Blues
719,Somebody Else,VÉRITÉ,Pop
720,Gold,Kiiara,Pop
721,Living Single,Big Sean,Classical
722,Gassed Up,Nebu Kiniza,Country
723,Juju On That Beat (TZ Anthem),Zay Hilfigerrr,Classical
724,Rockin’,The Weeknd,Reggae
725,Solo Dance,Martin Jensen,Classical
726,Father Stretch My Hands Pt. 1,Kanye West,EDM
727,PILLOWTALK,ZAYN,Hip hop
728,The Hills,The Weeknd,Blues
729,Let Me Explain,Bryson Tiller,Reggae
730,She's Mine Pt. 1,J. Cole,Classical
731,Party,Chris Brown,Rock
732,Pop Style,Drake,Pop
733,Timeless (DJ SPINKING),A Boogie Wit da Hoodie,Rock
734,What They Want,Russ,Classical
735,For Whom The Bell Tolls,J. Cole,Pop
736,4 Your Eyez Only,J. Cole,Hip hop
737,Love Yourself,Justin Bieber,EDM
738,Ville Mentality,J. Cole,Rock
739,Cake,Flo Rida,Classical
740,Roses,The Chainsmokers,Rock
741,Go Flex,Post Malone,Classical
742,Capsize,FRENSHIP,Pop
743,Send My Love (To Your New Lover),Adele,Blues
744,Hear Me Now,Alok,Classical
745,Oh Lord,MiC LOWRY,Pop
746,My Shit,A Boogie Wit da Hoodie,Pop
747,7 Years,Lukas Graham,Classical
748,Baptized In Fire,Kid Cudi,Pop
749,You & Me,Marc E. Bassy,Hip hop
750,Black Barbies,Nicki Minaj,Blues
751,The Greatest,Sia,Blues
752,Blue Ain't Your Color,Keith Urban,EDM
753,Good Drank,2 Chainz,Country
754,Dynamite (feat. Pretty Sister),Nause,Country
755,It's Gotta Be You,Isaiah,Country
756,Say It (feat. Tove Lo),Flume,Classical
757,Tiimmy Turner,Desiigner,Blues
758,Ophelia,The Lumineers,Hip hop
759,Famous,Kanye West,Hip hop
760,Taped Up Heart (feat. Clara Mae),KREAM,EDM
761,Hymn For The Weekend - Seeb Remix,Coldplay,Pop
762,All I Know,The Weeknd,Reggae
763,Wake Up Where You Are,State of Sound,Blues
764,Wyclef Jean,Young Thug,Classical
765,My Way,Calvin Harris,Blues
766,Do What I Want,Lil Uzi Vert,EDM
767,How Far I'll Go,Auli'i Cravalho,Pop
768,False Alarm,The Weeknd,EDM
769,Uber Everywhere,MadeinTYO,Hip hop
770,Still Here,Drake,Classical
771,oui,Jeremih,Blues
772,Attention,The Weeknd,Rock
773,Foldin Clothes,J. Cole,Blues
774,Miss You,James Hersey,Blues
775,'Till I Collapse,Eminem,Blues
776,Sorry,Justin Bieber,Pop
777,Hotline Bling,Drake,Country
778,Location,Khalid,Blues
779,Lose Yourself - Soundtrack Version,Eminem,Pop
780,Juke Jam (feat. Justin Bieber & Towkio),Chance The Rapper,Rock
781,Wet Dreamz,J. Cole,Rock
782,LUV,Tory Lanez,Pop
783,Unsteady,X Ambassadors,Blues
784,H.O.L.Y.,Florida Georgia Line,EDM
785,Let It Go,James Bay,Blues
786,Crazy Brazy,A$AP Mob,Blues
787,Versace On The Floor,Bruno Mars,Country
788,Antidote,Travis Scott,Country
789,Castro,Yo Gotti,Rock
790,No Type,Rae Sremmurd,Rock
791,Look Alive,Rae Sremmurd,Country
792,Really Really,Kevin Gates,Classical
793,Middle,DJ Snake,Blues
794,Childs Play,Drake,Hip hop
795,She's Mine Pt. 2,J. Cole,EDM
796,everybody dies,J. Cole,Reggae
797,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,Country
798,Ordinary Life,The Weeknd,Reggae
799,Death Of A Bachelor,Panic! At The Disco,Blues
800,Hello,Adele,Classical
801,Bad and Boujee (feat. Lil Uzi Vert),Migos,Hip hop
802,Fake Love,Drake,EDM
803,Starboy,The Weeknd,Blues
804,Closer,The Chainsmokers,Pop
805,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,Rock
806,Black Beatles,Rae Sremmurd,Blues
807,Bounce Back,Big Sean,Country
808,Caroline,Aminé,Blues
809,Bad Things (with Camila Cabello),Machine Gun Kelly,Blues
810,I Feel It Coming,The Weeknd,Pop
811,Broccoli (feat. Lil Yachty),DRAM,Blues
812,Don't Wanna Know,Maroon 5,Hip hop
813,Deja Vu,J. Cole,Hip hop
814,Let Me Love You,DJ Snake,Rock
815,X (feat. Future),21 Savage,Rock
816,Say You Won't Let Go,James Arthur,EDM
817,24K Magic,Bruno Mars,Blues
818,In the Name of Love,Martin Garrix,Rock
819,One Dance,Drake,Blues
820,Chill Bill,Rob $tone,EDM
821,iSpy (feat. Lil Yachty),KYLE,EDM
822,No Heart,21 Savage,Country
823,Party Monster,The Weeknd,Rock
824,Side To Side,Ariana Grande,Blues
825,Starving,Hailee Steinfeld,Blues
826,Sneakin’,Drake,Country
827,"How Far I'll Go - From ""Moana""",Alessia Cara,Pop
828,Heathens,Twenty One Pilots,EDM
829,All We Know,The Chainsmokers,Reggae
830,You Was Right,Lil Uzi Vert,Country
831,Mercy,Shawn Mendes,Country
832,Call On Me - Ryan Riback Extended Remix,Starley,Rock
833,Scars To Your Beautiful,Alessia Cara,Classical
834,OOOUUU,Young M.A,Rock
835,No Problem (feat. Lil Wayne & 2 Chainz),Chance The Rapper,Hip hop
836,Love Me Now,John Legend,Rock
837,Neighbors,J. Cole,EDM
838,Swang,Rae Sremmurd,Classical
839,Too Good,Drake,Pop
840,Six Feet Under,The Weeknd,Reggae
841,Just Hold On,Steve Aoki,EDM
842,All Time Low,Jon Bellion,Classical
843,Cold Water (feat. Justin Bieber & MØ),Major Lazer,Rock
844,Controlla,Drake,Hip hop
845,Sidewalks,The Weeknd,Hip hop
846,pick up the phone,Young Thug,Country
847,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,EDM
848,Needed Me,Rihanna,Hip hop
849,Redbone,Childish Gambino,Classical
850,Immortal,J. Cole,Country
851,Some Kind Of Drug,G-Eazy,Reggae
852,Don't Let Me Down,The Chainsmokers,Country
853,Now and Later,Sage The Gemini,Reggae
854,Panda,Desiigner,Reggae
855,Treat You Better,Shawn Mendes,EDM
856,All Night,The Vamps,Rock
857,Chantaje,Shakira,EDM
858,Weak,AJR,Classical
859,Love On The Brain,Rihanna,EDM
860,Make Me (Cry),Noah Cyrus,Blues
861,Used to This,Future,Blues
862,Sunset Lover,Petit Biscuit,Hip hop
863,Low Life,Future,Country
864,goosebumps,Travis Scott,Blues
865,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,Blues
866,No Role Modelz,J. Cole,Rock
867,Change,J. Cole,Country
868,Reminder,The Weeknd,Country
869,Ride,Twenty One Pilots,Country
870,Moves,Big Sean,Reggae
871,Work,Rihanna,Hip hop
872,Too Many Years,Kodak Black,Country
873,Money Longer,Lil Uzi Vert,Pop
874,Work from Home,Fifth Harmony,Pop
875,Both (feat. Drake),Gucci Mane,Rock
876,Die For You,The Weeknd,Rock
877,Trust Nobody (feat. Selena Gomez & Tory Lanez),Cashmere Cat,Reggae
878,"i hate u, i love u (feat. olivia o'brien)",gnash,Hip hop
879,Exchange,Bryson Tiller,Country
880,The Mack,Nevada,Reggae
881,White Iverson,Post Malone,Pop
882,Selfish,PnB Rock,Reggae
883,Water Under the Bridge,Adele,Blues
884,Jumpman,Drake,Pop
885,Water,Ugly God,Pop
886,Don't,Bryson Tiller,Country
887,Congratulations,Post Malone,Country
888,Erase Your Social,Lil Uzi Vert,Classical
889,Come and See Me (feat. Drake),PARTYNEXTDOOR,Blues
890,Light,San Holo,Rock
891,Stressed Out,Twenty One Pilots,Rock
892,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,Reggae
893,Cheap Thrills,Sia,Hip hop
894,Never Be Like You,Flume,Blues
895,Setting Fires,The Chainsmokers,Blues
896,Too Much Sauce,DJ Esco,Blues
897,Lot to Learn,Luke Christopher,Country
898,I Would Like,Zara Larsson,Blues
899,Into You,Ariana Grande,Classical
900,This Is What You Came For,Calvin Harris,Pop
901,Lighthouse - Andrelli Remix,Hearts & Colors,Blues
902,"Me, Myself & I",G-Eazy,Pop
903,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,Rock
904,Litty (feat. Tory Lanez),Meek Mill,Hip hop
905,No Flockin,Kodak Black,Hip hop
906,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,EDM
907,One Night,Lil Yachty,Country
908,Shed a Light,Robin Schulz,Rock
909,Deja Vu,Post Malone,EDM
910,All Time Low,Jon Bellion,Country
911,This Town,Niall Horan,Rock
912,True Colors,The Weeknd,Pop
913,Not Going Home,DVBBS,Reggae
914,That's What I Like,Bruno Mars,Hip hop
915,I Got You,Bebe Rexha,Hip hop
916,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),Vice,EDM
917,Gold,Kiiara,EDM
918,Gassed Up,Nebu Kiniza,Rock
919,Juju On That Beat (TZ Anthem),Zay Hilfigerrr,Pop
920,Secrets,The Weeknd,Pop
921,Father Stretch My Hands Pt. 1,Kanye West,Hip hop
922,Love Yourself,Justin Bieber,Pop
923,Living Single,Big Sean,Pop
924,Solo Dance,Martin Jensen,Rock
925,By Your Side,Jonas Blue,Pop
926,Pop Style,Drake,Rock
927,The Hills,The Weeknd,Pop
928,Rockin’,The Weeknd,Blues
929,Send My Love (To Your New Lover),Adele,Pop
930,Let Me Explain,Bryson Tiller,Classical
931,Roses,The Chainsmokers,Reggae
932,7 Years,Lukas Graham,Pop
933,Timeless (DJ SPINKING),A Boogie Wit da Hoodie,Blues
934,Famous,Kanye West,Rock
935,Somebody Else,VÉRITÉ,Rock
936,She's Mine Pt. 1,J. Cole,Country
937,Capsize,FRENSHIP,Classical
938,Party,Chris Brown,Pop
939,What They Want,Russ,Country
940,Sorry,Justin Bieber,Pop
941,Hear Me Now,Alok,Classical
942,Blue Ain't Your Color,Keith Urban,Reggae
943,4 Your Eyez Only,J. Cole,Hip hop
944,Go Flex,Post Malone,EDM
945,For Whom The Bell Tolls,J. Cole,EDM
946,Cake,Flo Rida,Blues
947,Ville Mentality,J. Cole,EDM
948,You & Me,Marc E. Bassy,EDM
949,Say It (feat. Tove Lo),Flume,Classical
950,It's Gotta Be You,Isaiah,Hip hop
951,PILLOWTALK,ZAYN,Reggae
952,My Shit,A Boogie Wit da Hoodie,Pop
953,Baptized In Fire,Kid Cudi,Country
954,Good Drank,2 Chainz,Rock
955,Black Barbies,Nicki Minaj,Hip hop
956,Hotline Bling,Drake,Blues
957,Tiimmy Turner,Desiigner,Rock
958,The Greatest,Sia,EDM
959,Wyclef Jean,Young Thug,Reggae
960,oui,Jeremih,Reggae
961,Do What I Want,Lil Uzi Vert,Blues
962,Still Here,Drake,Country
963,Wake Up Where You Are,State of Sound,Reggae
964,All I Know,The Weeknd,Classical
965,False Alarm,The Weeknd,Rock
966,Hymn For The Weekend - Seeb Remix,Coldplay,Pop
967,Attention,The Weeknd,Classical
968,My Way,Calvin Harris,Hip hop
969,Ophelia,The Lumineers,Pop
970,History,Olivia Holt,EDM
971,How Far I'll Go,Auli'i Cravalho,Rock
972,Oh Lord,MiC LOWRY,Rock
973,Dynamite (feat. Pretty Sister),Nause,Pop
974,'Till I Collapse,Eminem,Classical
975,Taped Up Heart (feat. Clara Mae),KREAM,Blues
976,Lose Yourself - Soundtrack Version,Eminem,EDM
977,Location,Khalid,Classical
978,Antidote,Travis Scott,Country
979,Uber Everywhere,MadeinTYO,Reggae
980,Juke Jam (feat. Justin Bieber & Towkio),Chance The Rapper,Rock
981,Foldin Clothes,J. Cole,EDM
982,LUV,Tory Lanez,Hip hop
983,Let It Go,James Bay,Rock
984,Middle,DJ Snake,Classical
985,Wet Dreamz,J. Cole,Classical
986,Miss You,James Hersey,Reggae
987,Hello,Adele,Country
988,Crazy Brazy,A$AP Mob,Classical
989,everybody dies,J. Cole,Pop
990,Castro,Yo Gotti,Classical
991,Unsteady,X Ambassadors,Rock
992,No Type,Rae Sremmurd,Classical
993,Really Really,Kevin Gates,Classical
994,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,Reggae
995,My House,Flo Rida,Classical
996,Versace On The Floor,Bruno Mars,Blues
997,Death Of A Bachelor,Panic! At The Disco,Reggae
998,Skateboard P,MadeinTYO,Hip hop
999,Childs Play,Drake,Classical
1000,Rap God,Eminem,Hip hop
1001,Shape of You,Ed Sheeran,Country
1002,Castle on the Hill,Ed Sheeran,Country
1003,Bad and Boujee (feat. Lil Uzi Vert),Migos,Pop
1004,Fake Love,Drake,Pop
1005,Starboy,The Weeknd,Pop
1006,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,EDM
1007,Black Beatles,Rae Sremmurd,Blues
1008,Closer,The Chainsmokers,Rock
1009,Caroline,Aminé,Classical
1010,Bounce Back,Big Sean,Classical
1011,Bad Things (with Camila Cabello),Machine Gun Kelly,Reggae
1012,I Feel It Coming,The Weeknd,EDM
1013,Broccoli (feat. Lil Yachty),DRAM,Classical
1014,Don't Wanna Know,Maroon 5,Hip hop
1015,24K Magic,Bruno Mars,Hip hop
1016,X (feat. Future),21 Savage,Country
1017,Deja Vu,J. Cole,Rock
1018,In the Name of Love,Martin Garrix,Classical
1019,Say You Won't Let Go,James Arthur,Blues
1020,Chill Bill,Rob $tone,Blues
1021,iSpy (feat. Lil Yachty),KYLE,EDM
1022,Let Me Love You,DJ Snake,Blues
1023,No Heart,21 Savage,Rock
1024,One Dance,Drake,Country
1025,Side To Side,Ariana Grande,Classical
1026,Party Monster,The Weeknd,Pop
1027,Sneakin’,Drake,Classical
1028,Starving,Hailee Steinfeld,Hip hop
1029,You Was Right,Lil Uzi Vert,Classical
1030,Call On Me - Ryan Riback Extended Remix,Starley,Reggae
1031,All We Know,The Chainsmokers,Classical
1032,Heathens,Twenty One Pilots,Reggae
1033,"How Far I'll Go - From ""Moana""",Alessia Cara,Reggae
1034,Mercy,Shawn Mendes,Blues
1035,Scars To Your Beautiful,Alessia Cara,Blues
1036,No Problem (feat. Lil Wayne & 2 Chainz),Chance The Rapper,Reggae
1037,OOOUUU,Young M.A,Classical
1038,Swang,Rae Sremmurd,Country
1039,Love Me Now,John Legend,Classical
1040,Neighbors,J. Cole,Reggae
1041,All Time Low,Jon Bellion,Reggae
1042,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,Blues
1043,Six Feet Under,The Weeknd,EDM
1044,Cold Water (feat. Justin Bieber & MØ),Major Lazer,Country
1045,pick up the phone,Young Thug,Classical
1046,Just Hold On,Steve Aoki,Hip hop
1047,Controlla,Drake,Classical
1048,Sidewalks,The Weeknd,Pop
1049,Too Good,Drake,Blues
1050,Redbone,Childish Gambino,EDM
1051,Needed Me,Rihanna,Blues
1052,Immortal,J. Cole,Pop
1053,Some Kind Of Drug,G-Eazy,Classical
1054,Weak,AJR,EDM
1055,Now and Later,Sage The Gemini,Blues
1056,Love On The Brain,Rihanna,Pop
1057,Moves,Big Sean,Pop
1058,Don't Let Me Down,The Chainsmokers,EDM
1059,Used to This,Future,Classical
1060,Chantaje,Shakira,Classical
1061,Panda,Desiigner,Pop
1062,goosebumps,Travis Scott,Rock
1063,The Mack,Nevada,Reggae
1064,All Night,The Vamps,Pop
1065,Low Life,Future,Reggae
1066,Make Me (Cry),Noah Cyrus,EDM
1067,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,Rock
1068,No Role Modelz,J. Cole,Hip hop
1069,Treat You Better,Shawn Mendes,Reggae
1070,Too Many Years,Kodak Black,EDM
1071,Trust Nobody (feat. Selena Gomez & Tory Lanez),Cashmere Cat,Blues
1072,Money Longer,Lil Uzi Vert,EDM
1073,Setting Fires,The Chainsmokers,Classical
1074,Reminder,The Weeknd,Reggae
1075,Both (feat. Drake),Gucci Mane,Reggae
1076,Light,San Holo,EDM
1077,Water,Ugly God,Pop
1078,Feel Me,Tyga,Reggae
1079,Ride,Twenty One Pilots,Classical
1080,Selfish,PnB Rock,Pop
1081,Die For You,The Weeknd,Blues
1082,Erase Your Social,Lil Uzi Vert,Classical
1083,Congratulations,Post Malone,Reggae
1084,Sunset Lover,Petit Biscuit,Rock
1085,Don't,Bryson Tiller,Classical
1086,White Iverson,Post Malone,Classical
1087,Come and See Me (feat. Drake),PARTYNEXTDOOR,Pop
1088,Romantic - NOTD Remix,Stanaj,EDM
1089,Jumpman,Drake,Classical
1090,Photograph,Ed Sheeran,Country
1091,Drinkin' Too Much,Sam Hunt,Rock
1092,Change,J. Cole,Country
1093,Exchange,Bryson Tiller,Classical
1094,"i hate u, i love u (feat. olivia o'brien)",gnash,Blues
1095,Water Under the Bridge,Adele,Classical
1096,Work,Rihanna,Classical
1097,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),Vice,Hip hop
1098,Work from Home,Fifth Harmony,Rock
1099,Don't Leave,Snakehips,Country
1100,Thinking Out Loud,Ed Sheeran,Classical
1101,Too Much Sauce,DJ Esco,Pop
1102,No Flockin,Kodak Black,Rock
1103,One Night,Lil Yachty,Reggae
1104,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,Pop
1105,Litty (feat. Tory Lanez),Meek Mill,Hip hop
1106,Not Going Home,DVBBS,Reggae
1107,Stressed Out,Twenty One Pilots,Blues
1108,I Would Like,Zara Larsson,EDM
1109,Cheap Thrills,Sia,Classical
1110,Deja Vu,Post Malone,Rock
1111,Juju On That Beat (TZ Anthem),Zay Hilfigerrr,EDM
1112,Lot to Learn,Luke Christopher,Blues
1113,Gassed Up,Nebu Kiniza,Country
1114,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,Classical
1115,This Is What You Came For,Calvin Harris,Hip hop
1116,Into You,Ariana Grande,Blues
1117,"Me, Myself & I",G-Eazy,Pop
1118,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,Reggae
1119,True Colors,The Weeknd,Rock
1120,That's What I Like,Bruno Mars,Hip hop
1121,Never Be Like You,Flume,Pop
1122,All Time Low,Jon Bellion,Country
1123,The Greatest,Sia,Country
1124,Shed a Light,Robin Schulz,Rock
1125,Lighthouse - Andrelli Remix,Hearts & Colors,Pop
1126,Father Stretch My Hands Pt. 1,Kanye West,Rock
1127,I Got You,Bebe Rexha,Hip hop
1128,This Town,Niall Horan,Rock
1129,Living Single,Big Sean,Hip hop
1130,Secrets,The Weeknd,Classical
1131,The A Team,Ed Sheeran,Pop
1132,Party,Chris Brown,Reggae
1133,The Hills,The Weeknd,Pop
1134,My Way,Calvin Harris,EDM
1135,Pop Style,Drake,Pop
1136,By Your Side,Jonas Blue,Reggae
1137,Capsize,FRENSHIP,EDM
1138,Gold,Kiiara,Pop
1139,Timeless (DJ SPINKING),A Boogie Wit da Hoodie,Country
1140,Rockin’,The Weeknd,Hip hop
